DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,FREIGHT,MAIL,DISTANCE,RAMP_TO_RAMP,AIR_TIME,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,AIRCRAFT_GROUP,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
0,1,68370,218,0,0,0,628,120,90,X9,20377,Omni Air International LLC,16736,I,X9,Omni Air International LLC,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,6,625,1,2017,2,6,2,L
0,2,151660,358,30,0,0,595,195,161,09Q,21161,"Swift Air, LLC",1130,D,09Q,"Swift Air, LLC",1,1,10466,1046602,30466,AZA,"Phoenix, AZ",AZ,4,Arizona,81,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,617,1,2017,2,6,2,L
0,1,75830,179,15,0,0,1049,162,151,09Q,21161,"Swift Air, LLC",1130,D,09Q,"Swift Air, LLC",1,1,10747,1074702,30747,BRO,"Brownsville, TX",TX,48,Texas,74,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,617,1,2017,2,6,3,L
0,1,75830,179,21,0,0,957,155,132,09Q,21161,"Swift Air, LLC",1130,D,09Q,"Swift Air, LLC",1,1,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13796,1379604,32457,OAK,"Oakland, CA",CA,6,California,91,6,617,1,2017,2,6,2,L
0,1,75830,179,0,0,0,1120,157,142,09Q,21161,"Swift Air, LLC",1130,D,09Q,"Swift Air, LLC",1,1,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14275,1427502,34275,PTK,"Pontiac, MI",MI,26,Michigan,43,6,617,1,2017,2,6,3,L
0,3,227490,537,45,0,0,391,266,186,09Q,21161,"Swift Air, LLC",1130,D,09Q,"Swift Air, LLC",1,1,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,6,617,1,2017,2,6,1,L
0,1,75830,179,138,0,0,312,58,41,09Q,21161,"Swift Air, LLC",1130,D,09Q,"Swift Air, LLC",1,1,11563,1156303,31563,ENV,"Wendover, UT",UT,49,Utah,87,11921,1192102,31921,GJT,"Grand Junction, CO",CO,8,Colorado,82,6,617,1,2017,2,6,1,L
0,1,75830,179,138,0,0,312,67,49,09Q,21161,"Swift Air, LLC",1130,D,09Q,"Swift Air, LLC",1,1,11921,1192102,31921,GJT,"Grand Junction, CO",CO,8,Colorado,82,11563,1156303,31563,ENV,"Wendover, UT",UT,49,Utah,87,6,617,1,2017,2,6,1,L
0,1,75830,179,0,0,0,1413,210,196,09Q,21161,"Swift Air, LLC",1130,D,09Q,"Swift Air, LLC",1,1,14576,1457604,34576,ROC,"Rochester, NY",NY,36,New York,22,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,617,1,2017,2,6,3,L
0,1,75830,179,20,0,0,541,92,82,09Q,21161,"Swift Air, LLC",1130,D,09Q,"Swift Air, LLC",1,1,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,617,1,2017,2,6,2,L
0,1,23000,0,0,8878,0,957,145,125,KLQ,20372,Kalitta Charters II,6774,D,KLQ,Kalitta Charters II,1,1,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13796,1379604,32457,OAK,"Oakland, CA",CA,6,California,91,6,635,2,2017,2,6,2,P
0,1,23000,0,0,8878,0,870,140,120,KLQ,20372,Kalitta Charters II,6774,D,KLQ,Kalitta Charters II,1,1,11376,1137601,30977,DPA,"Chicago, IL",IL,17,Illinois,41,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,635,2,2017,2,6,2,P
0,1,12343,16,14,0,0,896,129,110,LF,21635,CFM Inc d/b/a Contour Airlines,1189,D,LF,CFM Inc d/b/a Contour Airlines,1,6,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13342,1334205,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,6,669,1,2017,2,6,2,L
0,1,12343,16,13,0,0,804,124,106,LF,21635,CFM Inc d/b/a Contour Airlines,1189,D,LF,CFM Inc d/b/a Contour Airlines,1,6,14570,1457002,34570,RNO,"Reno, NV",NV,32,Nevada,85,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,669,1,2017,2,6,2,L
0,2,82501,324,286,0,0,632,473,369,SY,20422,Sun Country Airlines d/b/a MN Airlines,6795,D,SY,Sun Country Airlines d/b/a MN Airlines,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10590,1059004,30590,IFP,"Bullhead City, AZ",AZ,4,Arizona,81,6,614,1,2017,2,6,2,L
0,1,43411,162,149,0,0,637,124,102,SY,20422,Sun Country Airlines d/b/a MN Airlines,6795,D,SY,Sun Country Airlines d/b/a MN Airlines,2,2,11719,1171902,31719,FNL,"Fort Collins/Loveland, CO",CO,8,Colorado,82,10590,1059004,30590,IFP,"Bullhead City, AZ",AZ,4,Arizona,81,6,614,1,2017,2,6,2,L
0,1,43116,162,129,0,0,632,213,175,SY,20422,Sun Country Airlines d/b/a MN Airlines,6795,D,SY,Sun Country Airlines d/b/a MN Airlines,2,2,10590,1059004,30590,IFP,"Bullhead City, AZ",AZ,4,Arizona,81,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,614,1,2017,2,6,2,L
0,1,43116,162,148,0,0,637,208,175,SY,20422,Sun Country Airlines d/b/a MN Airlines,6795,D,SY,Sun Country Airlines d/b/a MN Airlines,2,2,10590,1059004,30590,IFP,"Bullhead City, AZ",AZ,4,Arizona,81,11719,1171902,31719,FNL,"Fort Collins/Loveland, CO",CO,8,Colorado,82,6,614,1,2017,2,6,2,L
0,1,43411,162,93,0,0,436,209,179,SY,20422,Sun Country Airlines d/b/a MN Airlines,6795,D,SY,Sun Country Airlines d/b/a MN Airlines,2,2,10590,1059004,30590,IFP,"Bullhead City, AZ",AZ,4,Arizona,81,13502,1350202,33502,MTJ,"Montrose/Delta, CO",CO,8,Colorado,82,6,614,1,2017,2,6,1,L
0,1,43411,162,156,0,0,598,191,169,SY,20422,Sun Country Airlines d/b/a MN Airlines,6795,D,SY,Sun Country Airlines d/b/a MN Airlines,2,2,10590,1059004,30590,IFP,"Bullhead City, AZ",AZ,4,Arizona,81,14288,1428803,34288,PUB,"Pueblo, CO",CO,8,Colorado,82,6,614,1,2017,2,6,2,L
0,1,43116,162,93,0,0,436,207,183,SY,20422,Sun Country Airlines d/b/a MN Airlines,6795,D,SY,Sun Country Airlines d/b/a MN Airlines,2,2,13502,1350202,33502,MTJ,"Montrose/Delta, CO",CO,8,Colorado,82,10590,1059004,30590,IFP,"Bullhead City, AZ",AZ,4,Arizona,81,6,614,1,2017,2,6,1,L
0,1,42116,162,154,0,0,598,211,182,SY,20422,Sun Country Airlines d/b/a MN Airlines,6795,D,SY,Sun Country Airlines d/b/a MN Airlines,2,2,14288,1428803,34288,PUB,"Pueblo, CO",CO,8,Colorado,82,10590,1059004,30590,IFP,"Bullhead City, AZ",AZ,4,Arizona,81,6,614,1,2017,2,6,2,L
0,1,5600,0,0,270,0,1070,170,160,U7,20447,USA Jet Airlines Inc.,6912,D,U7,USA Jet Airlines Inc.,2,2,11840,1184002,31840,GAD,"Gadsden, AL",AL,1,Alabama,51,14288,1428803,34288,PUB,"Pueblo, CO",CO,8,Colorado,82,6,681,2,2017,2,6,3,P
0,1,5600,0,0,270,0,967,175,155,U7,20447,USA Jet Airlines Inc.,6912,D,U7,USA Jet Airlines Inc.,2,2,14288,1428803,34288,PUB,"Pueblo, CO",CO,8,Colorado,82,13796,1379604,32457,OAK,"Oakland, CA",CA,6,California,91,6,681,2,2017,2,6,2,P
0,22,1668260,0,0,627144,0,1069,3922,3343,9S,20190,Southern Air Inc.,6841,D,9S,Southern Air Inc.,2,2,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,617,2,2017,2,6,3,P
0,22,1668260,0,0,431309,0,1069,3620,2944,9S,20190,Southern Air Inc.,6841,D,9S,Southern Air Inc.,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,6,617,2,2017,2,6,3,P
0,1,41080,178,156,0,0,73,48,19,AS,19930,Alaska Airlines Inc.,6031,D,AS,Alaska Airlines Inc.,3,3,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,634,1,2017,2,6,1,F
0,1,41080,178,156,0,0,1068,180,148,AS,19930,Alaska Airlines Inc.,6031,D,AS,Alaska Airlines Inc.,3,3,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,6,634,1,2017,2,6,3,F
0,1,11118,50,49,0,0,150,55,29,AX,20237,Trans States Airlines,6904,D,AX,Trans States Airlines,1,5,10558,1055803,30558,BFF,"Scottsbluff, NE",NE,31,Nebraska,65,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,675,1,2017,2,6,1,F
0,1,11118,50,34,0,0,495,136,114,AX,20237,Trans States Airlines,6904,D,AX,Trans States Airlines,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,6,675,1,2017,2,6,1,F
0,1,7600,30,5,0,0,22,32,13,KS,20225,Peninsula Airways Inc.,6975,D,KS,Peninsula Airways Inc.,1,5,10325,1032504,30325,APA,"Denver, CO",CO,8,Colorado,82,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,4,456,1,2017,2,6,1,F
0,44,334400,1320,329,0,0,150,2622,1956,KS,20225,Peninsula Airways Inc.,6975,D,KS,Peninsula Airways Inc.,1,5,10558,1055803,30558,BFF,"Scottsbluff, NE",NE,31,Nebraska,65,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,4,456,1,2017,2,6,1,F
0,19,144400,570,116,0,0,292,1692,1405,KS,20225,Peninsula Airways Inc.,6975,D,KS,Peninsula Airways Inc.,1,5,11283,1128302,31283,DDC,"Dodge City, KS",KS,20,Kansas,62,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,4,456,1,2017,2,6,1,F
0,45,342000,1350,343,0,0,150,2489,1733,KS,20225,Peninsula Airways Inc.,6975,D,KS,Peninsula Airways Inc.,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10558,1055803,30558,BFF,"Scottsbluff, NE",NE,31,Nebraska,65,4,456,1,2017,2,6,1,F
0,23,174800,690,176,0,0,292,1912,1491,KS,20225,Peninsula Airways Inc.,6975,D,KS,Peninsula Airways Inc.,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11283,1128302,31283,DDC,"Dodge City, KS",KS,20,Kansas,62,4,456,1,2017,2,6,1,F
0,3,22800,90,37,0,0,0,224,176,KS,20225,Peninsula Airways Inc.,6975,D,KS,Peninsula Airways Inc.,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,4,456,1,2017,2,6,1,F
0,56,425600,1680,645,0,0,305,4620,3767,KS,20225,Peninsula Airways Inc.,6975,D,KS,Peninsula Airways Inc.,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11468,1146802,31468,EAR,"Kearney, NE",NE,31,Nebraska,65,4,456,1,2017,2,6,1,F
0,48,364800,1440,423,0,0,228,3481,2635,KS,20225,Peninsula Airways Inc.,6975,D,KS,Peninsula Airways Inc.,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12899,1289902,32899,LBF,"North Platte, NE",NE,31,Nebraska,65,4,456,1,2017,2,6,1,F
0,19,144400,570,82,0,0,280,1605,1299,KS,20225,Peninsula Airways Inc.,6975,D,KS,Peninsula Airways Inc.,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12902,1290203,32902,LBL,"Liberal, KS",KS,20,Kansas,62,4,456,1,2017,2,6,1,F
0,56,425600,1680,600,0,0,305,5338,4462,KS,20225,Peninsula Airways Inc.,6975,D,KS,Peninsula Airways Inc.,1,5,11468,1146802,31468,EAR,"Kearney, NE",NE,31,Nebraska,65,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,4,456,1,2017,2,6,1,F
0,48,364800,1440,422,0,0,228,3700,2947,KS,20225,Peninsula Airways Inc.,6975,D,KS,Peninsula Airways Inc.,1,5,12899,1289902,32899,LBF,"North Platte, NE",NE,31,Nebraska,65,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,4,456,1,2017,2,6,1,F
0,1,7600,30,5,0,0,274,100,87,KS,20225,Peninsula Airways Inc.,6975,D,KS,Peninsula Airways Inc.,1,5,12902,1290203,32902,LBL,"Liberal, KS",KS,20,Kansas,62,10325,1032504,30325,APA,"Denver, CO",CO,8,Colorado,82,4,456,1,2017,2,6,1,F
0,21,159600,630,153,0,0,280,1830,1524,KS,20225,Peninsula Airways Inc.,6975,D,KS,Peninsula Airways Inc.,1,5,12902,1290203,32902,LBL,"Liberal, KS",KS,20,Kansas,62,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,4,456,1,2017,2,6,1,F
0,1,4500,19,5,0,0,420,117,103,ZK,20358,Great Lakes Airlines,6932,D,ZK,Great Lakes Airlines,1,6,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14081,1408102,34081,PGA,"Page, AZ",AZ,4,Arizona,81,4,405,1,2017,2,6,1,F
0,1,4500,19,5,0,0,231,79,60,ZK,20358,Great Lakes Airlines,6932,D,ZK,Great Lakes Airlines,1,6,14288,1428803,34288,PUB,"Pueblo, CO",CO,8,Colorado,82,11711,1171102,31711,FMN,"Farmington, NM",NM,35,New Mexico,86,4,405,1,2017,2,6,1,F
0,1,1600,8,6,0,0,0,100,84,4B,21599,Boutique Air,1177,D,4B,Boutique Air,1,6,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,4,479,1,2017,2,6,1,F
1,1,10808,50,20,0,0,150,60,45,AJQ,20354,Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways,6081,D,AJQ,Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways,1,5,10558,1055803,30558,BFF,"Scottsbluff, NE",NE,31,Nebraska,65,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,675,1,2017,2,6,1,F
1,1,10841,50,40,0,0,519,86,67,AJQ,20354,Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways,6081,D,AJQ,Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10409,1040903,30409,ATY,"Watertown, SD",SD,46,South Dakota,67,6,675,1,2017,2,6,2,F
1,1,10808,50,34,0,0,576,106,81,AJQ,20354,Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways,6081,D,AJQ,Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12389,1238902,32389,ISN,"Williston, ND",ND,38,North Dakota,66,6,675,1,2017,2,6,2,F
1,3,34308,150,121,0,0,576,298,260,AJQ,20354,Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways,6081,D,AJQ,Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways,1,5,12389,1238902,32389,ISN,"Williston, ND",ND,38,North Dakota,66,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,675,1,2017,2,6,2,F
1,1,101000,156,113,0,0,420,78,60,G4,20368,Allegiant Air,6035,D,G4,Allegiant Air,3,3,11921,1192102,31921,GJT,"Grand Junction, CO",CO,8,Colorado,82,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,6,698,1,2017,2,6,1,F
1,1,101000,156,151,0,0,420,84,60,G4,20368,Allegiant Air,6035,D,G4,Allegiant Air,3,3,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,11921,1192102,31921,GJT,"Grand Junction, CO",CO,8,Colorado,82,6,698,1,2017,2,6,1,F
1,1,40400,160,150,450,266,73,42,20,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,614,1,2017,2,6,1,F
1,1,39900,160,133,0,0,592,97,78,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,11298,1129804,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,6,614,1,2017,2,6,2,F
1,1,39400,140,124,0,0,403,117,85,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,12278,1227803,30928,ICT,"Wichita, KS",KS,20,Kansas,62,6,655,1,2017,2,6,1,F
1,1,50200,181,168,428,0,1754,255,207,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,6,699,1,2017,2,6,4,F
1,1,48100,181,74,0,0,862,144,115,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12892,1289205,32575,LAX,"Los Angeles, CA",CA,6,California,91,6,699,1,2017,2,6,2,F
1,1,39900,160,150,550,0,771,150,106,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12992,1299204,32600,LIT,"Little Rock, AR",AR,5,Arkansas,71,6,614,1,2017,2,6,2,F
1,1,50200,181,154,0,54,1546,255,196,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,699,1,2017,2,6,4,F
1,1,40400,160,150,450,266,911,157,138,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,13930,1393004,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,6,614,1,2017,2,6,2,F
1,1,40400,160,142,0,521,1436,219,201,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,614,1,2017,2,6,3,F
1,1,51700,187,150,0,460,967,159,140,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,14771,1477102,32457,SFO,"San Francisco, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,699,1,2017,2,6,2,F
1,1,39900,160,133,0,0,411,87,71,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,6,614,1,2017,2,6,1,F
1,1,29900,110,101,0,0,862,166,136,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12892,1289205,32575,LAX,"Los Angeles, CA",CA,6,California,91,6,608,1,2017,2,6,2,F
1,1,29900,110,110,0,0,680,126,86,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,6,608,1,2017,2,6,2,F
1,2,77758,320,281,0,0,680,219,176,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,6,694,1,2017,2,6,2,F
1,1,40870,160,155,0,0,391,78,60,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,6,614,1,2017,2,6,1,F
1,1,41370,160,154,6,0,1123,176,154,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,3,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,614,1,2017,2,6,3,F
1,1,29900,110,106,53,0,680,131,103,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,3,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,608,1,2017,2,6,2,F
1,1,38879,160,160,21,0,680,112,95,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,3,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,694,1,2017,2,6,2,F
1,1,17610,70,70,0,0,541,110,74,G7,20500,GoJet Airlines LLC d/b/a United Express,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,6,631,1,2017,2,6,2,F
1,1,17610,70,55,0,0,1015,153,132,G7,20500,GoJet Airlines LLC d/b/a United Express,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,11986,1198603,31986,GRR,"Grand Rapids, MI",MI,26,Michigan,43,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,631,1,2017,2,6,3,F
1,1,13500,50,35,0,0,391,91,61,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11097,1109702,31097,COD,"Cody, WY",WY,56,Wyoming,88,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,629,1,2017,2,6,1,F
1,1,13500,50,0,0,0,746,143,97,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,12992,1299204,32600,LIT,"Little Rock, AR",AR,5,Arkansas,71,6,629,1,2017,2,6,2,F
1,1,13500,50,0,0,0,734,137,100,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,13486,1348602,33486,MSO,"Missoula, MT",MT,30,Montana,84,6,629,1,2017,2,6,2,F
1,1,13500,50,46,0,0,580,104,85,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,15376,1537602,30436,TUS,"Tucson, AZ",AZ,4,Arizona,81,6,629,1,2017,2,6,2,F
1,1,13500,50,48,0,0,230,56,41,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11122,1112203,31122,CPR,"Casper, WY",WY,56,Wyoming,88,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,629,1,2017,2,6,1,F
1,1,15200,76,0,0,0,1487,218,191,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11278,1127803,30852,DCA,"Washington, DC",VA,51,Virginia,38,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,6,673,1,2017,2,6,3,F
1,1,18740,70,70,0,0,349,78,52,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10140,1014003,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,6,631,1,2017,2,6,1,F
1,1,18740,70,62,0,0,1199,210,183,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,6,631,1,2017,2,6,3,F
1,1,15200,76,69,0,0,775,151,129,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,6,673,1,2017,2,6,2,F
1,1,15200,76,58,0,0,692,109,89,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11003,1100303,31003,CID,"Cedar Rapids/Iowa City, IA",IA,19,Iowa,61,6,673,1,2017,2,6,2,F
1,1,13500,50,45,0,0,391,89,64,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11097,1109702,31097,COD,"Cody, WY",WY,56,Wyoming,88,6,629,1,2017,2,6,1,F
1,1,13500,50,43,0,0,230,64,37,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11122,1112203,31122,CPR,"Casper, WY",WY,56,Wyoming,88,6,629,1,2017,2,6,1,F
1,1,18740,70,67,0,0,641,122,91,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11298,1129804,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,6,631,1,2017,2,6,2,F
