Payload,Seats,Ramp_To_Ramp,Air_Time,Passengers,Freight,Mail,Origin,Dest,Aircraft_Type,Aircraft_Config,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,Origin_City_Name,Dest_City_Name,Origin_State_Abr,Dest_State_Abr,CLASS,DISTANCE,DISTANCE_GROUP,DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,Year,Quarter,Month
890467,3200,3344,2845,2777,1068,1429,SMF,DEN,698,1,United Air Lines Inc.,0A875,"Sacramento, CA","Denver, CO",CA,CO,F,909,2,25,25,2017,2,6
1085000,4375,2923,2385,4063,12170,0,DAL,DEN,614,1,Southwest Airlines Co.,6725,"Dallas, TX","Denver, CO",TX,CO,F,651,2,25,25,2017,2,6
1085000,4375,3262,2825,3748,8631,0,SMF,DEN,614,1,Southwest Airlines Co.,6725,"Sacramento, CA","Denver, CO",CA,CO,F,909,2,25,25,2017,2,6
477300,1750,2361,1739,1666,0,0,DEN,OKC,677,1,Republic Airlines,6003,"Denver, CO","Oklahoma City, OK",CO,OK,F,495,1,25,25,2017,2,6
750000,3750,2104,1558,3543,0,0,DEN,SLC,698,1,Frontier Airlines Inc.,6460,"Denver, CO","Salt Lake City, UT",CO,UT,F,391,1,25,25,2017,2,6
750000,3750,3005,2390,3589,0,0,DEN,STL,698,1,Frontier Airlines Inc.,6460,"Denver, CO","St. Louis, MO",CO,MO,F,770,2,25,25,2017,2,6
750000,3750,2737,2050,3157,0,0,LAS,COS,698,1,Frontier Airlines Inc.,6460,"Las Vegas, NV","Colorado Springs, CO",NV,CO,F,604,2,25,25,2017,2,6
750000,3750,2151,1393,3477,0,0,SLC,DEN,698,1,Frontier Airlines Inc.,6460,"Salt Lake City, UT","Denver, CO",UT,CO,F,391,1,25,25,2017,2,6
750000,3750,3528,2879,3592,0,0,STL,DEN,698,1,Frontier Airlines Inc.,6460,"St. Louis, MO","Denver, CO",MO,CO,F,770,2,25,25,2017,2,6
88400,0,1612,1453,0,40799,0,DRO,ABQ,416,2,Empire Airlines Inc.,6299,"Durango, CO","Albuquerque, NM",CO,NM,G,160,1,26,26,2017,2,6
457860,1820,3899,3301,1693,0,0,MEM,DEN,631,1,GoJet Airlines LLC d/b/a United Express,7041,"Memphis, TN","Denver, CO",TN,CO,F,872,2,26,26,2017,2,6
457860,1820,2398,1888,1519,0,0,OKC,DEN,631,1,GoJet Airlines LLC d/b/a United Express,7041,"Oklahoma City, OK","Denver, CO",OK,CO,F,495,1,26,26,2017,2,6
484760,1820,3759,3211,1369,0,0,ASE,IAH,631,1,SkyWest Airlines Inc.,6700,"Aspen, CO","Houston, TX",CO,TX,F,913,2,26,26,2017,2,6
395200,1976,4531,3928,1878,0,0,BNA,DEN,673,1,SkyWest Airlines Inc.,6700,"Nashville, TN","Denver, CO",TN,CO,F,1014,3,26,26,2017,2,6
487240,1820,4181,3467,1537,0,0,DEN,BHM,631,1,SkyWest Airlines Inc.,6700,"Denver, CO","Birmingham, AL",CO,AL,F,1083,3,26,26,2017,2,6
395200,1976,2454,1791,1538,0,0,DEN,FSD,673,1,SkyWest Airlines Inc.,6700,"Denver, CO","Sioux Falls, SD",CO,SD,F,483,1,26,26,2017,2,6
484760,1820,3391,2687,1409,0,0,DEN,PSP,631,1,SkyWest Airlines Inc.,6700,"Denver, CO","Palm Springs, CA",CO,CA,F,776,2,26,26,2017,2,6
344000,1300,3422,2784,1036,0,0,DEN,SHV,629,1,SkyWest Airlines Inc.,6700,"Denver, CO","Shreveport, LA",CO,LA,F,792,2,26,26,2017,2,6
395200,1976,2957,2403,1876,0,0,DSM,DEN,673,1,SkyWest Airlines Inc.,6700,"Des Moines, IA","Denver, CO",IA,CO,F,589,2,26,26,2017,2,6
351000,1300,2930,2272,857,0,0,ISN,DEN,629,1,SkyWest Airlines Inc.,6700,"Williston, ND","Denver, CO",ND,CO,F,576,2,26,26,2017,2,6
395200,1976,2646,1984,1856,0,0,OMA,DEN,673,1,SkyWest Airlines Inc.,6700,"Omaha, NE","Denver, CO",NE,CO,F,472,1,26,26,2017,2,6
344000,1300,3823,3293,1034,0,0,SHV,DEN,629,1,SkyWest Airlines Inc.,6700,"Shreveport, LA","Denver, CO",LA,CO,F,792,2,26,26,2017,2,6
923286,3328,2323,1790,2976,92,0,DEN,TUL,698,1,United Air Lines Inc.,0A875,"Denver, CO","Tulsa, OK",CO,OK,F,541,2,26,26,2017,2,6
1099589,4654,2656,2108,4320,1002,9892,PHX,DEN,634,1,United Air Lines Inc.,0A875,"Phoenix, AZ","Denver, CO",AZ,CO,F,602,2,26,26,2017,2,6
916944,3900,3742,3218,3602,91,0,SJC,DEN,694,1,United Air Lines Inc.,0A875,"San Jose, CA","Denver, CO",CA,CO,F,948,2,26,26,2017,2,6
1128400,4550,3451,2976,4367,5586,0,AUS,DEN,614,1,Southwest Airlines Co.,6725,"Austin, TX","Denver, CO",TX,CO,F,775,2,26,26,2017,2,6
830400,3432,5018,4494,3362,5171,0,DEN,PHL,612,1,Southwest Airlines Co.,6725,"Denver, CO","Philadelphia, PA",CO,PA,F,1558,4,26,24,2017,2,6
934200,3861,4699,4132,3680,1221,0,DEN,PIT,612,1,Southwest Airlines Co.,6725,"Denver, CO","Pittsburgh, PA",CO,PA,F,1290,3,26,27,2017,2,6
899600,3718,6369,5728,3526,6116,0,FLL,DEN,612,1,Southwest Airlines Co.,6725,"Fort Lauderdale, FL","Denver, CO",FL,CO,F,1703,4,26,26,2017,2,6
1128400,4550,3176,2730,3776,1335,0,GEG,DEN,614,1,Southwest Airlines Co.,6725,"Spokane, WA","Denver, CO",WA,CO,F,836,2,26,26,2017,2,6
780000,3900,2971,2372,3208,0,0,COS,LAS,698,1,Frontier Airlines Inc.,6460,"Colorado Springs, CO","Las Vegas, NV",CO,NV,F,604,2,26,26,2017,2,6
942000,4680,3674,3054,3677,0,0,DEN,IND,694,1,Frontier Airlines Inc.,6460,"Denver, CO","Indianapolis, IN",CO,IN,F,977,2,26,26,2017,2,6
780000,3900,2890,2297,3388,0,0,DEN,LAS,698,1,Frontier Airlines Inc.,6460,"Denver, CO","Las Vegas, NV",CO,NV,F,628,2,26,26,2017,2,6
942000,4680,4297,3573,4463,0,0,IND,DEN,694,1,Frontier Airlines Inc.,6460,"Indianapolis, IN","Denver, CO",IN,CO,F,977,2,26,26,2017,2,6
780000,3900,2894,2159,3674,0,0,LAS,DEN,698,1,Frontier Airlines Inc.,6460,"Las Vegas, NV","Denver, CO",NV,CO,F,628,2,26,26,2017,2,6
91000,0,1609,1453,0,40799,0,DRO,ABQ,416,2,Federal Express Corporation,6200,"Durango, CO","Albuquerque, NM",CO,NM,G,160,1,26,26,2017,2,6
886237,3303,2839,2350,2861,122,7052,DEN,MSP,612,1,Sun Country Airlines d/b/a MN Airlines,6795,"Denver, CO","Minneapolis, MN",CO,MN,F,680,2,26,26,2017,2,6
886237,3303,3177,2555,2982,816,7011,MSP,DEN,612,1,Sun Country Airlines d/b/a MN Airlines,6795,"Minneapolis, MN","Denver, CO",MN,CO,F,680,2,26,26,2017,2,6
289068,1300,2518,1888,1231,0,0,DEN,MCI,675,1,Trans States Airlines,6904,"Denver, CO","Kansas City, MO",CO,MO,F,533,2,26,26,2017,2,6
289068,1300,1556,957,1208,0,0,DEN,MTJ,675,1,Trans States Airlines,6904,"Denver, CO","Montrose/Delta, CO",CO,CO,F,196,1,26,26,2017,2,6
289068,1300,1574,943,880,0,0,MTJ,DEN,675,1,Trans States Airlines,6904,"Montrose/Delta, CO","Denver, CO",CO,CO,F,196,1,26,26,2017,2,6
41600,208,1458,1207,114,0,0,ABQ,ALS,479,1,Boutique Air,1177,"Albuquerque, NM","Alamosa, CO",NM,CO,F,170,1,26,26,2017,2,6
41600,208,1412,1194,93,0,0,ALS,ABQ,479,1,Boutique Air,1177,"Alamosa, CO","Albuquerque, NM",CO,NM,F,170,1,26,26,2017,2,6
41600,208,2085,1772,193,0,0,CEZ,DEN,479,1,Boutique Air,1177,"Cortez, CO","Denver, CO",CO,CO,F,277,1,26,26,2017,2,6
510690,2030,2763,2034,1906,0,0,DEN,MCI,631,1,GoJet Airlines LLC d/b/a United Express,7041,"Denver, CO","Kansas City, MO",CO,MO,F,533,2,27,29,2017,2,6
475470,1890,3388,2626,1722,0,0,DEN,MSO,631,1,GoJet Airlines LLC d/b/a United Express,7041,"Denver, CO","Missoula, MT",CO,MT,F,679,2,27,27,2017,2,6
457860,1820,2465,1891,1681,0,0,OMA,DEN,631,1,GoJet Airlines LLC d/b/a United Express,7041,"Omaha, NE","Denver, CO",NE,CO,F,472,1,27,26,2017,2,6
503500,1890,4640,3998,1573,0,0,BNA,DEN,631,1,SkyWest Airlines Inc.,6700,"Nashville, TN","Denver, CO",TN,CO,F,1014,3,27,27,2017,2,6
410400,2052,4266,3504,1860,0,0,DEN,BNA,673,1,SkyWest Airlines Inc.,6700,"Denver, CO","Nashville, TN",CO,TN,F,1014,3,27,27,2017,2,6
364500,1350,2929,2267,1016,0,0,DEN,ISN,629,1,SkyWest Airlines Inc.,6700,"Denver, CO","Williston, ND",CO,ND,F,576,2,27,27,2017,2,6
410400,2052,2233,1572,1387,0,0,DEN,LNK,673,1,SkyWest Airlines Inc.,6700,"Denver, CO","Lincoln, NE",CO,NE,F,423,1,27,27,2017,2,6
410400,2052,2633,1832,1997,0,0,DEN,OMA,673,1,SkyWest Airlines Inc.,6700,"Denver, CO","Omaha, NE",CO,NE,F,472,1,27,27,2017,2,6
364500,1350,3914,3104,1134,0,0,LAX,COS,629,1,SkyWest Airlines Inc.,6700,"Los Angeles, CA","Colorado Springs, CO",CA,CO,F,834,2,27,27,2017,2,6
1115121,4821,5432,4751,4385,2034,29315,DEN,BWI,634,1,United Air Lines Inc.,0A875,"Denver, CO","Baltimore, MD",CO,MD,F,1491,3,27,27,2017,2,6
1181822,4833,2905,2300,3896,3289,14285,DEN,PHX,634,1,United Air Lines Inc.,0A875,"Denver, CO","Phoenix, AZ",CO,AZ,F,602,2,27,27,2017,2,6
1107148,4410,3174,2694,3647,2449,12484,DEN,SAT,614,1,United Air Lines Inc.,0A875,"Denver, CO","San Antonio, TX",CO,TX,F,794,2,27,27,2017,2,6
967461,3456,3951,3419,2703,542,5063,DEN,SMF,698,1,United Air Lines Inc.,0A875,"Denver, CO","Sacramento, CA",CO,CA,F,909,2,27,27,2017,2,6
912709,3456,2715,2180,3283,1082,17166,PHX,DEN,698,1,United Air Lines Inc.,0A875,"Phoenix, AZ","Denver, CO",AZ,CO,F,602,2,27,27,2017,2,6
1049430,4410,3566,3062,3716,444,2777,SAT,DEN,614,1,United Air Lines Inc.,0A875,"San Antonio, TX","Denver, CO",TX,CO,F,794,2,27,27,2017,2,6
934200,3861,6471,6022,3488,2312,0,ALB,DEN,612,1,Southwest Airlines Co.,6725,"Albany, NY","Denver, CO",NY,CO,F,1610,4,27,27,2017,2,6
1171800,4725,6626,6136,4554,12594,0,BDL,DEN,614,1,Southwest Airlines Co.,6725,"Hartford, CT","Denver, CO",CT,CO,F,1671,4,27,27,2017,2,6
1171800,4725,7495,6622,4330,22565,0,BOS,DEN,614,1,Southwest Airlines Co.,6725,"Boston, MA","Denver, CO",MA,CO,F,1754,4,27,27,2017,2,6
1171800,4725,4352,3760,4551,7042,0,DEN,DTW,614,1,Southwest Airlines Co.,6725,"Denver, CO","Detroit, MI",CO,MI,F,1123,3,27,27,2017,2,6
1171800,4725,3219,2751,4227,5294,0,RNO,DEN,614,1,Southwest Airlines Co.,6725,"Reno, NV","Denver, CO",NV,CO,F,804,2,27,27,2017,2,6
515484,1890,1191,534,1667,0,0,COS,DEN,677,1,Republic Airlines,6003,"Colorado Springs, CO","Denver, CO",CO,CO,F,73,1,27,27,2017,2,6
515484,1890,3439,2763,1616,0,0,DEN,AUS,677,1,Republic Airlines,6003,"Denver, CO","Austin, TX",CO,TX,F,775,2,27,27,2017,2,6
5177242,0,3781,2932,0,2198850,0,DEN,MEM,740,2,Federal Express Corporation,6200,"Denver, CO","Memphis, TN",CO,TN,G,872,2,27,27,2017,2,6
967900,3840,5020,4498,2610,569,0,DEN,PHL,614,1,American Airlines Inc.,0A050,"Denver, CO","Philadelphia, PA",CO,PA,F,1558,4,28,24,2017,2,6
1013500,3584,2972,2386,3163,466,0,DEN,PHX,698,1,American Airlines Inc.,0A050,"Denver, CO","Phoenix, AZ",CO,AZ,F,602,2,28,28,2017,2,6
1301100,4754,3313,2524,2489,0,0,EGE,DFW,622,1,American Airlines Inc.,0A050,"Eagle, CO","Dallas/Fort Worth, TX",CO,TX,F,721,2,28,26,2017,2,6
1126200,4480,4003,3130,4196,80,0,LAX,DEN,614,1,American Airlines Inc.,0A050,"Los Angeles, CA","Denver, CO",CA,CO,F,862,2,28,28,2017,2,6
1405600,5068,7068,6225,4330,250,5277,MIA,DEN,699,1,American Airlines Inc.,0A050,"Miami, FL","Denver, CO",FL,CO,F,1709,4,28,28,2017,2,6
1013500,3584,2823,2236,3296,431,3077,PHX,DEN,698,1,American Airlines Inc.,0A050,"Phoenix, AZ","Denver, CO",AZ,CO,F,602,2,28,28,2017,2,6
1127491,4640,4696,4025,4451,922,257,DEN,DTW,694,1,Delta Air Lines Inc.,1260,"Denver, CO","Detroit, MI",CO,MI,F,1123,3,28,29,2017,2,6
510690,2030,2669,2025,1686,0,0,DEN,OKC,631,1,GoJet Airlines LLC d/b/a United Express,7041,"Denver, CO","Oklahoma City, OK",CO,OK,F,495,1,28,29,2017,2,6
493080,1960,3126,2576,1643,0,0,MSO,DEN,631,1,GoJet Airlines LLC d/b/a United Express,7041,"Missoula, MT","Denver, CO",MT,CO,F,679,2,28,28,2017,2,6
524720,1960,4913,4218,1767,0,0,BHM,DEN,631,1,SkyWest Airlines Inc.,6700,"Birmingham, AL","Denver, CO",AL,CO,F,1083,3,28,28,2017,2,6
425600,2128,4492,3481,1880,0,0,COS,ORD,673,1,SkyWest Airlines Inc.,6700,"Colorado Springs, CO","Chicago, IL",CO,IL,F,911,2,28,28,2017,2,6
378000,1400,2252,1630,1111,0,0,DEN,LNK,629,1,SkyWest Airlines Inc.,6700,"Denver, CO","Lincoln, NE",CO,NE,F,423,1,28,28,2017,2,6
378000,1400,2482,1952,1040,0,0,LNK,DEN,629,1,SkyWest Airlines Inc.,6700,"Lincoln, NE","Denver, CO",NE,CO,F,423,1,28,28,2017,2,6
1020305,4576,3481,2933,4160,915,359,AUS,DEN,614,1,United Air Lines Inc.,0A875,"Austin, TX","Denver, CO",TX,CO,F,775,2,28,28,2017,2,6
1094514,5012,6544,5733,4629,167,0,DCA,DEN,634,1,United Air Lines Inc.,0A875,"Washington, DC","Denver, CO",VA,CO,F,1476,3,28,28,2017,2,6
1170629,4833,5217,4687,4488,480,0,DEN,DCA,634,1,United Air Lines Inc.,0A875,"Denver, CO","Washington, DC",CO,VA,F,1476,3,28,27,2017,2,6
1215200,4900,4730,4234,4400,951,0,DEN,PIT,614,1,Southwest Airlines Co.,6725,"Denver, CO","Pittsburgh, PA",CO,PA,F,1290,3,28,28,2017,2,6
840000,4200,5331,4772,3949,0,0,DEN,RDU,698,1,Frontier Airlines Inc.,6460,"Denver, CO","Raleigh/Durham, NC",CO,NC,F,1436,3,28,28,2017,2,6
840000,4200,3447,2848,3838,0,0,DEN,SAT,698,1,Frontier Airlines Inc.,6460,"Denver, CO","San Antonio, TX",CO,TX,F,794,2,28,28,2017,2,6
1016400,5040,4228,3453,4765,0,0,PDX,DEN,694,1,Frontier Airlines Inc.,6460,"Portland, OR","Denver, CO",OR,CO,F,991,2,28,28,2017,2,6
840000,4200,6339,5555,3890,0,0,RDU,DEN,698,1,Frontier Airlines Inc.,6460,"Raleigh/Durham, NC","Denver, CO",NC,CO,F,1436,3,28,28,2017,2,6
840000,4200,3960,3121,3981,0,0,SAT,DEN,698,1,Frontier Airlines Inc.,6460,"San Antonio, TX","Denver, CO",TX,CO,F,794,2,28,28,2017,2,6
1013600,5040,4530,3850,4466,0,0,DEN,DTW,694,1,Spirit Air Lines,6830,"Denver, CO","Detroit, MI",CO,MI,F,1123,3,28,28,2017,2,6
1276800,6384,6147,5620,5775,0,0,DEN,FLL,699,1,Spirit Air Lines,6830,"Denver, CO","Fort Lauderdale, FL",CO,FL,F,1703,4,28,28,2017,2,6
1276800,6384,6966,6147,5583,0,0,FLL,DEN,699,1,Spirit Air Lines,6830,"Fort Lauderdale, FL","Denver, CO",FL,CO,F,1703,4,28,28,2017,2,6
1013600,5040,4161,3463,4792,0,0,IAH,DEN,694,1,Spirit Air Lines,6830,"Houston, TX","Denver, CO",TX,CO,F,862,2,28,28,2017,2,6
525460,2015,3165,2479,1648,0,0,MTJ,DFW,638,1,Mesa Airlines Inc.,6689,"Montrose/Delta, CO","Dallas/Fort Worth, TX",CO,TX,F,722,2,28,26,2017,2,6
311304,1400,2936,2363,1038,0,0,DEN,FAR,675,1,Trans States Airlines,6904,"Denver, CO","Fargo, ND",CO,ND,F,627,2,28,28,2017,2,6
280000,1400,4293,3443,1158,0,0,COS,ORD,675,1,ExpressJet Airlines Inc.,6085,"Colorado Springs, CO","Chicago, IL",CO,IL,F,911,2,28,28,2017,2,6
1166600,4640,4768,3401,3826,195,521,DEN,LAX,614,1,American Airlines Inc.,0A050,"Denver, CO","Los Angeles, CA",CO,CA,F,862,2,29,29,2017,2,6
1455800,5249,6998,6063,4379,201,2423,DEN,MIA,699,1,American Airlines Inc.,0A050,"Denver, CO","Miami, FL",CO,FL,F,1709,4,29,29,2017,2,6
1351200,4938,3568,2967,3286,0,0,DFW,EGE,622,1,American Airlines Inc.,0A050,"Dallas/Fort Worth, TX","Eagle, CO",TX,CO,F,721,2,29,27,2017,2,6
501885,1890,3287,2635,1193,0,0,ASE,DFW,631,1,SkyWest Airlines Inc.,6700,"Aspen, CO","Dallas/Fort Worth, TX",CO,TX,F,701,2,29,27,2017,2,6
388000,1450,2490,1728,1346,0,0,DEN,ICT,629,1,SkyWest Airlines Inc.,6700,"Denver, CO","Wichita, KS",CO,KS,F,420,1,29,29,2017,2,6
538270,2030,3775,2996,1587,0,0,DFW,ASE,631,1,SkyWest Airlines Inc.,6700,"Dallas/Fort Worth, TX","Aspen, CO",TX,CO,F,701,2,29,29,2017,2,6
1251431,5191,5065,4241,4615,3997,41631,DEN,ATL,634,1,United Air Lines Inc.,0A875,"Denver, CO","Atlanta, GA",CO,GA,F,1199,3,29,29,2017,2,6
1268046,5191,3786,3223,4558,1502,0,DEN,GEG,634,1,United Air Lines Inc.,0A875,"Denver, CO","Spokane, WA",CO,WA,F,836,2,29,29,2017,2,6
2943917,10556,4168,3271,9532,175205,9451,DEN,LAX,627,1,United Air Lines Inc.,0A875,"Denver, CO","Los Angeles, CA",CO,CA,F,862,2,29,29,2017,2,6
1029335,3712,3147,2485,3446,1307,12336,DEN,PHX,698,1,United Air Lines Inc.,0A875,"Denver, CO","Phoenix, AZ",CO,AZ,F,602,2,29,29,2017,2,6
2330529,6351,4864,3659,5596,54130,1818,DEN,SFO,887,1,United Air Lines Inc.,0A875,"Denver, CO","San Francisco, CA",CO,CA,F,967,2,29,29,2017,2,6
2919836,10556,3836,3092,9571,111333,592,LAX,DEN,627,1,United Air Lines Inc.,0A875,"Los Angeles, CA","Denver, CO",CA,CO,F,862,2,29,29,2017,2,6
1003400,4147,4072,3524,3896,1841,0,DEN,GRR,612,1,Southwest Airlines Co.,6725,"Denver, CO","Grand Rapids, MI",CO,MI,F,1015,3,29,29,2017,2,6
1302000,5250,4131,3608,4516,3713,0,DEN,IND,614,1,Southwest Airlines Co.,6725,"Denver, CO","Indianapolis, IN",CO,IN,F,977,2,29,30,2017,2,6
1258600,5075,7550,6455,4540,8163,0,EWR,DEN,614,1,Southwest Airlines Co.,6725,"Newark, NJ","Denver, CO",NJ,CO,F,1605,4,29,29,2017,2,6
1003400,4147,4633,4131,3210,409,0,GRR,DEN,612,1,Southwest Airlines Co.,6725,"Grand Rapids, MI","Denver, CO",MI,CO,F,1015,3,29,29,2017,2,6
553668,2030,5151,4470,1757,0,0,BHM,DEN,677,1,Republic Airlines,6003,"Birmingham, AL","Denver, CO",AL,CO,F,1083,3,29,29,2017,2,6
1044000,5220,5792,4673,5027,0,0,ATL,DEN,694,1,Frontier Airlines Inc.,6460,"Atlanta, GA","Denver, CO",GA,CO,F,1199,3,29,29,2017,2,6
1045200,5220,4723,4007,4719,0,0,DEN,CMH,694,1,Frontier Airlines Inc.,6460,"Denver, CO","Columbus, OH",CO,OH,F,1154,3,29,29,2017,2,6
1053600,5220,4647,3946,4577,0,0,DEN,PDX,694,1,Frontier Airlines Inc.,6460,"Denver, CO","Portland, OR",CO,OR,F,991,2,29,29,2017,2,6
870000,4350,3930,3399,4100,0,0,DEN,SAN,698,1,Frontier Airlines Inc.,6460,"Denver, CO","San Diego, CA",CO,CA,F,853,2,29,29,2017,2,6
870000,4350,6787,5863,4038,0,0,IAD,DEN,698,1,Frontier Airlines Inc.,6460,"Washington, DC","Denver, CO",VA,CO,F,1452,3,29,29,2017,2,6
870000,4350,4024,3229,4210,0,0,SAN,DEN,698,1,Frontier Airlines Inc.,6460,"San Diego, CA","Denver, CO",CA,CO,F,853,2,29,29,2017,2,6
1049800,5220,3961,3283,4442,0,0,DEN,IAH,694,1,Spirit Air Lines,6830,"Denver, CO","Houston, TX",CO,TX,F,862,2,29,29,2017,2,6
1044000,5220,4108,3390,4446,0,0,DEN,LAX,694,1,Spirit Air Lines,6830,"Denver, CO","Los Angeles, CA",CO,CA,F,862,2,29,29,2017,2,6
1044000,5220,3972,3417,4242,0,0,DEN,SAN,694,1,Spirit Air Lines,6830,"Denver, CO","San Diego, CA",CO,CA,F,853,2,29,29,2017,2,6
1049800,5220,3738,2853,4925,0,0,DFW,DEN,694,1,Spirit Air Lines,6830,"Dallas/Fort Worth, TX","Denver, CO",TX,CO,F,641,2,29,29,2017,2,6
1049800,5220,5088,4494,4613,0,0,DTW,DEN,694,1,Spirit Air Lines,6830,"Detroit, MI","Denver, CO",MI,CO,F,1123,3,29,29,2017,2,6
1049800,5220,3919,3247,4846,0,0,LAX,DEN,694,1,Spirit Air Lines,6830,"Los Angeles, CA","Denver, CO",CA,CO,F,862,2,29,29,2017,2,6
1038200,5220,3573,2833,4690,0,0,MSP,DEN,694,1,Spirit Air Lines,6830,"Minneapolis, MN","Denver, CO",MN,CO,F,680,2,29,29,2017,2,6
1049800,5220,3927,3177,4826,0,0,SAN,DEN,694,1,Spirit Air Lines,6830,"San Diego, CA","Denver, CO",CA,CO,F,853,2,29,29,2017,2,6
565880,2173,3662,2883,1885,23,0,DFW,MTJ,638,1,Mesa Airlines Inc.,6689,"Dallas/Fort Worth, TX","Montrose/Delta, CO",TX,CO,F,722,2,29,28,2017,2,6
586090,2249,2557,1902,1099,0,0,MTJ,PHX,638,1,Mesa Airlines Inc.,6689,"Montrose/Delta, CO","Phoenix, AZ",CO,AZ,F,419,1,29,29,2017,2,6
586090,2249,2455,1718,1213,0,0,PHX,MTJ,638,1,Mesa Airlines Inc.,6689,"Phoenix, AZ","Montrose/Delta, CO",AZ,CO,F,419,1,29,29,2017,2,6
1279360,5088,5593,4826,4548,1673,2297,DEN,SEA,614,1,Alaska Airlines Inc.,6031,"Denver, CO","Seattle, WA",CO,WA,F,1024,3,29,32,2017,2,6
1279360,5088,4860,3962,4472,3374,0,SEA,DEN,614,1,Alaska Airlines Inc.,6031,"Seattle, WA","Denver, CO",WA,CO,F,1024,3,29,32,2017,2,6
322422,1450,2350,1760,1104,0,0,COD,DEN,675,1,Trans States Airlines,6904,"Cody, WY","Denver, CO",WY,CO,F,391,1,29,29,2017,2,6
311304,1400,2286,1747,1155,0,0,DEN,COD,675,1,Trans States Airlines,6904,"Denver, CO","Cody, WY",CO,WY,F,391,1,29,28,2017,2,6
1551000,5610,3266,2559,4970,0,0,DEN,PHX,699,1,American Airlines Inc.,0A050,"Denver, CO","Phoenix, AZ",CO,AZ,F,602,2,30,30,2017,2,6
1551000,5610,3185,2431,5219,5603,17270,PHX,DEN,699,1,American Airlines Inc.,0A050,"Phoenix, AZ","Denver, CO",AZ,CO,F,602,2,30,30,2017,2,6
1127491,4633,5368,4547,4272,3000,0,ATL,COS,694,1,Delta Air Lines Inc.,1260,"Atlanta, GA","Colorado Springs, CO",GA,CO,F,1184,3,30,29,2017,2,6
1088612,4477,4653,4007,4155,4997,0,COS,ATL,694,1,Delta Air Lines Inc.,1260,"Colorado Springs, CO","Atlanta, GA",CO,GA,F,1184,3,30,28,2017,2,6
1166370,4791,5309,4654,4616,934,717,DTW,DEN,694,1,Delta Air Lines Inc.,1260,"Detroit, MI","Denver, CO",MI,CO,F,1123,3,30,30,2017,2,6
528300,2100,1508,789,1101,0,0,DEN,EGE,631,1,GoJet Airlines LLC d/b/a United Express,7041,"Denver, CO","Eagle, CO",CO,CO,F,120,1,30,30,2017,2,6
528300,2100,1635,926,1074,0,0,EGE,DEN,631,1,GoJet Airlines LLC d/b/a United Express,7041,"Eagle, CO","Denver, CO",CO,CO,F,120,1,30,30,2017,2,6
401500,1500,2938,2238,1377,0,0,BZN,DEN,629,1,SkyWest Airlines Inc.,6700,"Bozeman, MT","Denver, CO",MT,CO,F,524,2,30,30,2017,2,6
562200,2100,4063,3280,1822,0,0,COS,IAH,631,1,SkyWest Airlines Inc.,6700,"Colorado Springs, CO","Houston, TX",CO,TX,F,809,2,30,30,2017,2,6
398000,1500,3688,2948,1409,0,0,DEN,BOI,629,1,SkyWest Airlines Inc.,6700,"Denver, CO","Boise, ID",CO,ID,F,649,2,30,30,2017,2,6
456000,2280,3705,2890,2140,0,0,DEN,BOI,673,1,SkyWest Airlines Inc.,6700,"Denver, CO","Boise, ID",CO,ID,F,649,2,30,30,2017,2,6
560960,2100,4205,3476,1635,0,0,DEN,FAT,631,1,SkyWest Airlines Inc.,6700,"Denver, CO","Fresno, CA",CO,CA,F,844,2,30,30,2017,2,6
401500,1500,3347,2703,1231,0,0,DEN,HLN,629,1,SkyWest Airlines Inc.,6700,"Denver, CO","Helena, MT",CO,MT,F,594,2,30,30,2017,2,6
401500,1500,3246,2564,1230,0,0,HLN,DEN,629,1,SkyWest Airlines Inc.,6700,"Helena, MT","Denver, CO",MT,CO,F,594,2,30,30,2017,2,6
562200,2100,4303,3398,1821,0,0,IAH,COS,631,1,SkyWest Airlines Inc.,6700,"Houston, TX","Colorado Springs, CO",TX,CO,F,809,2,30,30,2017,2,6
398000,1500,3148,2541,1002,0,0,JMS,DEN,629,1,SkyWest Airlines Inc.,6700,"Jamestown, ND","Denver, CO",ND,CO,F,573,2,30,30,2017,2,6
2836187,10920,12598,11911,9692,64061,94184,DEN,HNL,627,1,United Air Lines Inc.,0A875,"Denver, CO","Honolulu, HI",CO,HI,F,3365,7,30,30,2017,2,6
1299030,5370,3800,3191,4629,694,0,GEG,DEN,634,1,United Air Lines Inc.,0A875,"Spokane, WA","Denver, CO",WA,CO,F,836,2,30,30,2017,2,6
3031887,10920,11691,10842,10120,344222,42972,HNL,DEN,627,1,United Air Lines Inc.,0A875,"Honolulu, HI","Denver, CO",HI,CO,F,3365,7,30,30,2017,2,6
2421885,6570,4260,3393,6022,314830,13993,IAH,DEN,887,1,United Air Lines Inc.,0A875,"Houston, TX","Denver, CO",TX,CO,F,862,2,30,30,2017,2,6
979905,3840,2820,2096,3015,639,0,ICT,DEN,698,1,United Air Lines Inc.,0A875,"Wichita, KS","Denver, CO",KS,CO,F,420,1,30,30,2017,2,6
1256246,5370,4779,4153,5095,345,39216,IND,DEN,634,1,United Air Lines Inc.,0A875,"Indianapolis, IN","Denver, CO",IN,CO,F,977,2,30,30,2017,2,6
