"code","long","lat"
"95354",-120.96,37.63
"95355",-120.94,37.67
"95356",-121.02,37.71
"95357",-120.88,37.66
"95358",-121.10,37.61
"95360",-121.23,37.29
"95361",-120.78,37.78
"95363",-121.26,37.49
"95364",-119.91,38.34
"95365",-120.32,37.29
"95366",-121.12,37.76
"95367",-120.94,37.73
"95368",-121.08,37.70
"95369",-120.41,37.52
"95370",-120.35,37.98
"95372",-120.26,37.99
"95373",-120.30,37.98
"95374",-120.88,37.32
"95375",-120.00,38.18
"95376",-121.43,37.73
"95377",-121.48,37.62
"95378",-121.42,37.73
"95379",-120.23,37.93
"95380",-120.87,37.47
"95381",-120.84,37.49
"95382",-120.85,37.53
"95383",-120.20,38.04
"95385",-121.25,37.62
"95386",-120.63,37.68
"95387",-121.20,37.55
"95388",-120.55,37.42
"95389",-119.52,37.79
"95391",-121.55,37.76
"95401",-122.79,38.45
"95402",-122.71,38.43
"95403",-122.75,38.50
"95404",-122.68,38.46
"95405",-122.66,38.43
"95406",-122.73,38.45
"95407",-122.74,38.39
"95408",-122.74,38.42
"95409",-122.59,38.45
"95410",-123.67,39.20
"95412",-123.39,38.70
"95415",-123.38,39.01
"95416",-122.45,38.28
"95417",-123.57,39.70
"95418",-123.20,39.15
"95419",-122.82,38.40
"95420",-123.78,39.36
"95421",-123.21,38.64
"95422",-122.64,38.97
"95423",-122.63,39.08
"95424",-122.65,38.96
"95425",-123.03,38.79
"95426",-122.70,38.80
"95427",-123.57,39.25
"95428",-123.14,39.76
"95429",-123.33,39.69
"95430",-122.94,38.39
"95431",-122.52,38.35
"95432",-123.71,39.16
"95433",-122.45,38.28
"95435",-122.92,39.04
"95436",-122.91,38.49
"95437",-123.75,39.43
"95439",-122.77,38.49
"95441",-122.85,38.74
"95442",-122.50,38.37
"95443",-122.48,38.95
"95444",-122.86,38.42
"95445",-123.43,38.83
"95446",-123.00,38.52
"95448",-122.84,38.62
"95449",-123.10,38.92
"95450",-123.16,38.47
"95451",-122.78,38.92
"95452",-122.53,38.42
"95453",-122.97,39.05
"95454",-123.48,39.66
"95456",-123.74,39.26
"95457",-122.52,38.85
"95458",-122.77,39.06
"95459",-123.61,39.00
"95460",-123.71,39.31
"95461",-122.60,38.76
"95462",-123.02,38.46
"95463",-123.54,39.15
"95464",-122.82,39.11
"95465",-123.01,38.40
"95466",-123.54,39.09
"95468",-123.53,38.91
"95469",-123.07,39.39
"95470",-123.33,39.27
"95471",-123.00,38.50
"95472",-122.86,38.39
"95473",-122.82,38.40
"95476",-122.45,38.25
"95480",-123.34,38.69
"95481",-123.20,39.15
"95482",-123.22,39.13
"95485",-122.91,39.17
"95486",-123.07,38.50
"95487",-122.45,38.28
"95488",-123.74,39.67
"95490",-123.36,39.47
"95492",-122.81,38.54
"95493",-122.97,39.19
"95494",-123.30,38.92
"95497",-123.47,38.73
"95501",-124.15,40.79
"95502",-124.17,40.79
"95503",-124.09,40.71
"95511",-123.62,40.16
"95514",-123.64,40.29
"95518",-124.08,40.86
"95519",-124.04,40.95
"95521",-124.03,40.84
"95524",-124.03,40.81
"95525",-123.88,40.97
"95526",-123.59,40.40
"95527",-123.40,40.78
"95528",-123.91,40.48
"95531",-124.00,41.78
"95532",-124.16,41.84
"95534",-124.14,40.77
"95536",-124.25,40.46
"95537",-124.14,40.77
"95538",-124.19,41.75
"95540",-124.13,40.59
"95542",-123.92,40.12
"95543",-123.82,41.91
"95545",-123.79,40.09
"95546",-123.72,41.17
"95547",-124.08,40.55
"95548",-124.03,41.60
"95549",-123.90,40.62
"95550",-123.80,40.75
"95551",-124.24,40.66
"95552",-123.40,40.33
"95553",-123.82,40.23
"95554",-123.86,40.27
"95555",-124.05,41.36
"95556",-123.51,41.33
"95558",-124.22,40.28
"95559",-123.78,40.20
"95560",-123.89,40.12
"95562",-124.14,40.47
"95563",-123.54,40.88
"95564",-124.20,40.79
"95565",-124.03,40.44
"95567",-124.13,41.95
"95568",-123.38,41.59
"95569",-123.88,40.34
"95570",-124.05,41.13
"95571",-123.92,40.32
"95573",-123.62,40.94
"95585",-123.73,39.84
"95587",-123.74,39.94
"95589",-124.01,40.07
"95595",-123.40,40.19
"95601",-120.82,38.41
"95602",-121.12,38.98
"95603",-121.09,38.90
"95604",-121.08,38.90
"95605",-121.54,38.59
"95606",-122.23,38.80
"95607",-122.11,38.69
"95608",-121.32,38.62
"95609",-121.32,38.62
"95610",-121.27,38.69
"95611",-121.29,38.67
"95612",-121.57,38.39
"95613",-120.80,38.72
"95614",-120.98,38.89
"95615",-121.55,38.30
"95616",-121.76,38.56
"95617",-121.72,38.54
"95618",-121.63,38.54
"95619",-120.81,38.68
"95620",-121.75,38.41
"95621",-121.30,38.69
"95623",-120.85,38.60
"95624",-121.29,38.44
"95625",-121.90,38.34
"95626",-121.45,38.72
"95627",-122.01,38.72
"95628",-121.25,38.65
"95629",-120.67,38.51
"95630",-121.14,38.66
"95631",-120.60,39.07
"95632",-121.28,38.27
"95633",-120.83,38.84
"95634",-120.74,38.92
"95635",-120.90,38.92
"95636",-120.50,38.64
"95637",-122.20,38.84
"95638",-121.11,38.33
"95639",-121.51,38.36
"95640",-120.94,38.33
"95641",-121.59,38.15
"95642",-120.75,38.33
"95645",-121.74,38.86
"95646",-120.07,38.69
"95648",-121.31,38.91
"95650",-121.16,38.81
"95651",-120.93,38.84
"95652",-121.40,38.66
"95653",-121.97,38.68
"95654",-120.79,38.36
"95655",-121.28,38.55
"95656",-120.72,38.56
"95658",-121.15,38.87
"95659",-121.56,38.85
"95660",-121.38,38.67
"95661",-121.25,38.73
"95662",-121.22,38.68
"95663",-121.18,38.85
"95664",-121.05,38.79
"95665",-120.65,38.40
"95666",-120.29,38.53
"95667",-120.76,38.73
"95668",-121.49,38.81
"95669",-120.89,38.49
"95670",-121.28,38.60
"95671",-121.44,38.69
"95672",-120.99,38.72
"95673",-121.45,38.68
"95674",-121.48,38.95
"95675",-120.74,38.54
"95676",-121.70,38.87
"95677",-121.23,38.78
"95678",-121.28,38.76
"95679",-122.35,38.89
"95680",-121.55,38.23
"95681",-121.35,38.99
"95682",-120.96,38.60
"95683",-121.10,38.51
"95684",-120.56,38.59
"95685",-120.79,38.42
"95686",-121.42,38.22
"95687",-121.91,38.33
"95688",-122.02,38.41
"95689",-120.61,38.47
"95690",-121.57,38.23
"95691",-121.58,38.61
"95692",-121.40,39.04
"95693",-121.23,38.39
"95694",-122.00,38.56
"95695",-121.85,38.69
"95696",-121.99,38.35
"95697",-121.80,38.73
"95698",-121.92,38.81
"95699",-120.85,38.44
"95701",-120.74,39.24
"95703",-120.99,38.97
"95709",-120.68,38.75
"95712",-120.97,39.15
"95713",-120.92,39.08
"95714",-120.83,39.19
"95715",-120.63,39.25
"95717",-120.84,39.16
"95720",-120.20,38.75
"95721",-120.08,38.81
"95722",-121.03,39.00
"95724",-120.43,39.25
"95726",-120.48,38.76
"95728",-120.50,39.40
"95735",-120.12,38.80
"95736",-120.97,39.04
"95741",-121.28,38.59
"95742",-121.20,38.58
"95746",-121.17,38.74
"95747",-121.38,38.77
"95758",-121.44,38.35
"95759",-121.37,38.40
"95762",-121.05,38.68
"95763",-121.16,38.67
"95765",-121.27,38.81
"95776",-121.69,38.68
"95798",-121.56,38.57
"95799",-121.57,38.57
"95812",-121.49,38.58
"95813",-121.44,38.60
"95814",-121.49,38.58
"95815",-121.44,38.60
"95816",-121.46,38.57
"95817",-121.45,38.55
"95818",-121.49,38.55
"95819",-121.43,38.56
"95820",-121.44,38.53
"95821",-121.38,38.62
"95822",-121.49,38.51
"95823",-121.44,38.47
"95824",-121.44,38.51
"95825",-121.40,38.59
"95826",-121.37,38.54
"95827",-121.32,38.55
"95828",-121.39,38.48
"95829",-121.33,38.48
"95830",-121.27,38.49
"95831",-121.52,38.49
"95832",-121.49,38.43
"95833",-121.51,38.61
"95834",-121.52,38.64
"95835",-121.52,38.67
"95836",-121.53,38.72
"95837",-121.59,38.69
"95838",-121.44,38.64
"95840",-121.48,38.57
"95841",-121.34,38.65
"95842",-121.34,38.68
"95843",-121.36,38.71
"95851",-121.44,38.60
"95852",-121.44,38.60
"95853",-121.44,38.60
"95860",-121.40,38.61
"95864",-121.37,38.58
"95865",-121.40,38.58
"95866",-121.40,38.58
"95867",-121.48,38.57
"95887",-121.36,38.61
"95894",-121.48,38.55
"95899",-121.52,38.57
"95901",-121.48,39.18
"95903",-121.35,39.12
"95910",-120.84,39.49
"95912",-122.01,39.00
"95913",-122.19,39.61
"95914",-121.35,39.42
"95915",-121.28,39.93
"95916",-121.35,39.69
"95917",-121.76,39.41
"95918",-121.32,39.28
"95919",-121.27,39.41
"95920",-121.93,39.46
"95922",-120.94,39.48
"95923",-121.16,40.20
"95924",-121.02,39.19
"95925",-121.18,39.45
"95926",-121.84,39.74
"95927",-121.83,39.73
"95928",-121.81,39.70
"95929",-121.84,39.73
"95930",-121.16,39.53
"95932",-122.02,39.26
"95934",-120.90,40.06
"95935",-121.20,39.36
"95936",-120.84,39.60
"95937",-122.08,38.86
"95938",-121.83,39.59
"95939",-122.55,39.51
"95940",-121.55,39.51
"95941",-121.20,39.58
"95942",-121.62,40.02
"95943",-122.02,39.58
"95944",-120.79,39.53
"95945",-120.92,39.21
"95946",-121.21,39.17
"95947",-120.86,40.18
"95948",-121.75,39.34
"95949",-121.11,39.09
"95950",-121.89,39.07
"95951",-121.99,39.72
"95953",-121.75,39.25
"95954",-121.55,39.94
"95955",-122.16,39.32
"95956",-121.04,39.91
"95957",-121.79,39.03
"95958",-121.76,39.55
"95959",-120.90,39.34
"95960",-121.08,39.38
"95961",-121.55,39.08
"95962",-121.23,39.29
"95963",-122.29,39.72
"95965",-121.58,39.63
"95966",-121.42,39.47
"95967",-121.59,39.77
"95968",-121.55,39.43
"95969",-121.63,39.71
"95970",-122.07,39.40
"95971",-120.93,39.94
"95972",-121.33,39.40
"95973",-121.87,39.84
"95974",-121.74,39.49
"95975",-121.15,39.22
"95976",-121.86,39.75
"95977",-121.27,39.19
"95978",-121.52,39.90
"95979",-122.49,39.29
"95980",-121.31,39.93
"95981",-121.05,39.69
"95982",-121.82,39.20
"95983",-120.72,40.02
"95984",-121.16,40.01
"95986",-120.79,39.36
"95987",-122.28,39.09
"95988",-122.30,39.51
"95991",-121.61,39.02
"95992",-121.61,39.13
"95993",-121.68,39.07
"96001",-122.47,40.59
"96002",-122.31,40.52
"96003",-122.32,40.66
"96006",-120.94,41.19
"96007",-122.29,40.45
"96008",-122.09,40.73
"96009",-121.14,41.12
"96010",-123.19,40.79
"96011",-121.90,41.01
"96013",-121.67,40.93
"96014",-122.80,41.35
"96015",-121.01,41.55
"96016",-121.50,40.89
"96017",-122.31,41.14
"96019",-122.37,40.68
"96020",-121.29,40.34
"96021",-122.23,39.92
"96022",-122.39,40.34
"96023",-122.06,41.91
"96024",-122.85,40.62
"96025",-122.33,41.22
"96027",-122.87,41.46
"96028",-121.51,41.05
"96029",-122.43,39.92
"96031",-123.09,41.26
"96032",-122.90,41.62
"96033",-122.59,40.71
"96034",-122.66,41.45
"96035",-122.18,40.03
"96037",-122.90,41.54
"96038",-122.53,41.58
"96039",-123.38,41.78
"96040",-121.40,40.84
"96041",-123.17,40.52
"96044",-122.53,41.95
"96046",-123.45,40.63
"96047",-122.72,40.45
"96048",-123.02,40.77
"96049",-122.35,40.57
"96050",-122.90,41.85
"96051",-122.35,40.99
"96052",-122.82,40.85
"96054",-120.97,41.30
"96055",-122.07,40.06
"96056",-121.13,40.97
"96057",-121.95,41.22
"96058",-121.87,41.79
"96059",-121.85,40.43
"96061",-121.56,40.36
"96062",-122.08,40.57
"96063",-121.56,40.38
"96064",-122.32,41.74
"96065",-122.00,40.96
"96067",-122.32,41.34
"96068",-121.18,41.09
"96069",-121.95,40.71
"96070",-122.38,40.88
"96071",-121.46,40.58
"96073",-122.23,40.57
"96074",-122.54,39.88
"96075",-121.80,40.36
"96076",-122.99,40.37
"96078",-122.17,40.08
"96079",-122.35,40.67
"96080",-122.30,40.18
"96084",-121.93,40.80
"96085",-122.98,41.77
"96086",-123.26,41.84
"96087",-122.50,40.61
"96088",-121.82,40.51
"96089",-122.40,40.68
"96090",-122.12,40.02
"96091",-122.68,41.12
"96092",-122.05,39.93
"96093",-122.95,40.74
"96094",-122.45,41.44
"96095",-122.55,40.64
"96096",-121.84,40.64
"96097",-122.66,41.75
"96099",-122.39,40.58
"96101",-120.48,41.49
"96103",-120.69,39.80
"96104",-120.11,41.39
"96105",-120.21,39.81
"96106",-120.53,39.73
"96107",-119.40,38.32
"96108",-120.80,41.81
"96109",-120.08,39.94
"96110",-120.11,41.31
"96111",-120.04,39.40
"96112",-120.10,41.90
"96113",-120.17,40.24
"96114",-120.58,40.17
"96115",-120.13,41.69
"96116",-120.51,41.26
"96117",-120.35,40.43
"96118",-120.21,39.67
"96119",-120.58,41.09
"96120",-119.80,38.72
"96121",-120.39,40.17
"96122",-120.44,39.81
"96123",-120.22,40.85
"96124",-120.51,39.66
"96125",-120.62,39.59
"96126",-120.28,39.59
"96127",-120.60,40.39
"96128",-120.38,40.35
"96129",-120.46,39.81
"96130",-120.65,40.49
"96132",-120.47,40.90
"96133",-119.54,38.61
"96134",-121.47,41.78
"96135",-120.22,39.72
"96136",-120.32,40.33
"96137",-121.10,40.28
"96140",-120.10,39.23
"96141",-120.21,39.06
"96142",-120.16,39.05
"96143",-120.03,39.27
"96145",-120.21,39.15
"96146",-120.21,39.18
"96148",-120.05,39.24
"96150",-120.03,38.88
"96151",-119.97,38.94
"96152",-119.97,38.94
"96154",-119.97,38.94
"96155",-120.12,39.01
"96156",-119.97,38.94
"96157",-119.97,38.94
"96158",-119.96,38.92
"96160",-120.18,39.32
"96161",-120.19,39.33
"96162",-120.33,39.32
"96701",-157.89,21.39
"96703",-159.31,22.16
"96704",-155.81,19.33
"96705",-159.55,21.90
"96706",-158.01,21.33
"96707",-158.08,21.37
"96708",-156.26,20.87
"96709",-158.08,21.33
"96710",-155.23,19.84
"96712",-158.01,21.59
"96713",-156.11,20.74
"96714",-159.50,22.20
"96715",-159.34,21.99
"96716",-159.59,22.03
"96717",-157.91,21.57
"96718",-155.36,19.37
"96719",-155.86,20.20
"96720",-155.30,19.66
"96721",-155.04,19.71
"96722",-159.51,22.15
"96725",-155.77,19.56
"96726",-155.90,19.41
"96727",-155.54,20.06
"96728",-155.13,19.86
"96729",-157.09,21.15
"96730",-157.87,21.53
"96731",-157.97,21.67
"96732",-156.45,20.87
"96733",-156.46,20.88
"96734",-157.75,21.38
"96737",-155.83,19.13
"96738",-155.80,19.92
"96739",-155.96,19.57
"96740",-155.89,19.74
"96741",-159.51,21.95
"96742",-156.94,21.16
"96743",-155.72,19.93
"96744",-157.83,21.44
"96745",-155.99,19.64
"96746",-159.36,22.11
"96747",-159.62,21.91
"96748",-156.87,21.11
"96749",-155.00,19.61
"96750",-155.93,19.52
"96751",-159.31,22.06
"96752",-159.72,22.03
"96753",-156.42,20.76
"96754",-159.39,22.20
"96755",-155.78,20.16
"96756",-159.45,21.90
"96757",-157.00,21.15
"96759",-158.05,21.45
"96760",-155.03,19.56
"96761",-156.62,20.90
"96762",-157.94,21.63
"96763",-156.92,20.83
"96764",-155.27,19.93
"96765",-159.48,21.93
"96766",-159.41,21.99
"96767",-156.68,20.90
"96768",-156.32,20.84
"96769",-160.15,21.89
"96770",-157.20,21.14
"96771",-155.08,19.53
"96772",-155.68,19.08
"96773",-155.20,19.87
"96774",-155.27,19.99
"96776",-155.52,19.80
"96777",-155.53,19.30
"96778",-155.01,19.43
"96779",-156.37,20.90
"96780",-155.24,19.89
"96781",-155.18,19.78
"96782",-157.92,21.42
"96783",-155.15,19.82
"96784",-156.45,20.86
"96785",-155.20,19.49
"96786",-158.02,21.50
"96788",-156.34,20.83
"96789",-157.96,21.45
"96790",-156.30,20.69
"96791",-158.16,21.56
"96792",-158.15,21.47
"96793",-156.54,20.90
"96795",-157.71,21.33
"96796",-159.68,22.12
"96797",-158.03,21.42
"96801",-157.86,21.30
"96802",-157.86,21.30
"96803",-157.86,21.30
"96804",-157.86,21.30
"96805",-157.86,21.30
"96806",-157.86,21.30
"96807",-157.86,21.30
"96808",-157.86,21.30
"96809",-157.86,21.30
"96810",-157.86,21.30
"96811",-157.86,21.30
"96812",-157.86,21.30
"96813",-157.82,21.32
"96814",-157.84,21.29
"96815",-157.81,21.27
"96816",-157.78,21.29
"96817",-157.84,21.33
"96818",-157.92,21.34
"96819",-157.87,21.35
"96820",-157.91,21.33
"96821",-157.75,21.29
"96822",-157.80,21.31
"96823",-157.84,21.30
"96824",-157.75,21.27
"96825",-157.69,21.29
"96826",-157.82,21.29
"96827",-157.86,21.31
"96828",-157.84,21.28
"96830",-157.83,21.28
"96835",-157.83,21.28
"96836",-157.83,21.28
"96837",-157.86,21.31
"96838",-157.91,21.33
"96839",-157.81,21.30
"96840",-157.86,21.30
"96841",-157.86,21.31
"96842",-157.86,21.30
"96843",-157.85,21.30
"96844",-157.81,21.29
"96846",-157.86,21.31
"96847",-157.84,21.28
"96848",-157.81,21.30
"96849",-157.91,21.33
"96850",-157.86,21.30
"96853",-157.94,21.32
"96854",-158.04,21.48
"96857",-158.09,21.47
"96858",-157.88,21.33
"96859",-157.89,21.35
"96860",-157.95,21.35
"96861",-157.90,21.38
"96862",-158.06,21.31
"96863",-157.76,21.44
"96898",-157.89,21.32
"96929",144.78,13.44
"97001",-120.79,44.88
"97002",-122.79,45.23
"97004",-122.45,45.25
"97005",-122.80,45.49
"97006",-122.85,45.51
"97007",-122.87,45.45
"97008",-122.80,45.46
"97009",-122.36,45.42
"97010",-122.12,45.57
"97011",-122.00,45.36
"97013",-122.67,45.21
"97014",-121.84,45.62
"97015",-122.50,45.41
"97016",-123.28,46.04
"97017",-122.35,45.15
"97018",-122.81,45.89
"97019",-122.08,45.51
"97020",-122.84,45.22
"97021",-121.15,45.37
"97022",-122.32,45.34
"97023",-122.23,45.23
"97024",-122.44,45.54
"97026",-122.93,45.10
"97027",-122.59,45.38
"97028",-121.77,45.30
"97029",-120.79,45.28
"97030",-122.43,45.50
"97031",-121.65,45.57
"97032",-122.78,45.18
"97033",-120.55,45.15
"97034",-122.68,45.41
"97035",-122.72,45.41
"97036",-122.65,45.39
"97037",-121.38,45.01
"97038",-122.44,45.03
"97039",-120.58,45.45
"97040",-121.38,45.64
"97041",-121.59,45.39
"97042",-122.53,45.20
"97044",-121.47,45.55
"97045",-122.53,45.32
"97048",-122.98,46.03
"97049",-121.87,45.38
"97050",-120.74,45.69
"97051",-122.89,45.86
"97053",-122.88,45.82
"97054",-122.92,45.93
"97055",-122.12,45.36
"97056",-122.92,45.77
"97057",-120.77,45.04
"97058",-121.20,45.54
"97060",-122.37,45.53
"97062",-122.76,45.36
"97063",-121.40,45.21
"97064",-123.18,45.86
"97065",-120.72,45.62
"97067",-121.96,45.33
"97068",-122.66,45.35
"97070",-122.78,45.30
"97071",-122.83,45.13
"97075",-122.80,45.48
"97076",-122.85,45.53
"97077",-122.81,45.49
"97078",-122.79,45.45
"97080",-122.38,45.47
"97101",-123.22,45.09
"97102",-123.96,45.80
"97103",-123.67,46.09
"97106",-123.13,45.66
"97107",-123.87,45.55
"97108",-123.71,45.27
"97109",-123.20,45.74
"97110",-123.96,45.89
"97111",-123.22,45.28
"97112",-123.90,45.25
"97113",-123.05,45.50
"97114",-123.07,45.18
"97115",-123.02,45.26
"97116",-123.23,45.61
"97117",-123.28,45.60
"97118",-123.91,45.56
"97119",-123.27,45.47
"97121",-123.97,46.19
"97122",-123.81,45.17
"97123",-122.98,45.44
"97124",-122.94,45.57
"97125",-123.20,45.66
"97127",-123.11,45.24
"97128",-123.26,45.19
"97130",-123.93,45.71
"97131",-123.71,45.71
"97132",-122.98,45.32
"97133",-123.03,45.69
"97134",-123.96,45.45
"97135",-123.96,45.19
"97136",-123.68,45.61
"97137",-122.96,45.21
"97138",-123.68,45.89
"97140",-122.86,45.35
"97141",-123.66,45.46
"97143",-123.94,45.43
"97144",-123.34,45.74
"97145",-123.95,45.87
"97146",-123.92,46.13
"97147",-123.88,45.69
"97148",-123.31,45.36
"97149",-123.92,45.07
"97201",-122.68,45.50
"97202",-122.64,45.48
"97203",-122.74,45.60
"97204",-122.67,45.51
"97205",-122.70,45.51
"97206",-122.59,45.48
"97207",-122.68,45.52
"97208",-122.67,45.52
"97209",-122.68,45.53
"97210",-122.72,45.55
"97211",-122.64,45.57
"97212",-122.64,45.54
"97213",-122.59,45.53
"97214",-122.64,45.51
"97215",-122.59,45.51
"97216",-122.55,45.51
"97217",-122.69,45.57
"97218",-122.59,45.57
"97219",-122.69,45.45
"97220",-122.55,45.54
"97221",-122.72,45.49
"97222",-122.61,45.44
"97223",-122.77,45.44
"97224",-122.79,45.40
"97225",-122.77,45.50
"97227",-122.67,45.54
"97228",-122.67,45.52
"97229",-122.80,45.55
"97230",-122.49,45.54
"97231",-122.83,45.65
"97232",-122.64,45.52
"97233",-122.49,45.51
"97236",-122.50,45.46
"97238",-122.58,45.58
"97239",-122.69,45.48
"97240",-122.67,45.52
"97242",-122.65,45.50
"97251",-122.68,45.50
"97253",-122.67,45.52
"97254",-122.71,45.54
"97255",-122.67,45.52
"97258",-122.67,45.51
"97266",-122.55,45.47
"97267",-122.61,45.40
"97268",-122.62,45.40
"97269",-122.64,45.44
"97271",-122.69,45.47
"97280",-122.71,45.46
"97281",-122.76,45.43
"97282",-122.64,45.47
"97283",-122.75,45.58
"97286",-122.61,45.49
"97290",-122.65,45.56
"97291",-122.70,45.53
"97292",-122.58,45.58
"97293",-122.65,45.51
"97294",-122.61,45.53
"97296",-122.70,45.53
"97298",-122.76,45.49
"97299",-122.61,45.54
"97301",-122.91,44.90
"97302",-123.06,44.90
"97303",-123.02,45.02
"97304",-123.11,45.01
"97305",-122.92,45.01
"97306",-123.07,44.84
"97307",-123.02,45.00
"97308",-122.98,44.94
"97309",-123.01,44.92
"97310",-123.02,44.94
"97311",-123.02,44.94
"97312",-123.05,44.89
"97313",-122.99,44.98
"97314",-123.00,44.96
"97321",-123.13,44.64
"97322",-123.01,44.62
"97324",-123.61,44.33
"97325",-122.85,44.82
"97326",-123.62,44.64
"97327",-122.93,44.35
"97329",-122.48,44.40
"97330",-123.27,44.63
"97331",-123.28,44.56
"97333",-123.30,44.47
"97335",-122.89,44.63
"97336",-122.85,44.35
"97338",-123.34,44.93
"97339",-123.26,44.56
"97341",-124.04,44.80
"97342",-122.10,44.81
"97343",-123.74,44.55
"97344",-123.59,44.86
"97345",-122.56,44.41
"97346",-122.25,44.70
"97347",-123.68,45.10
"97348",-123.13,44.38
"97350",-121.93,44.72
"97351",-123.19,44.83
"97352",-123.02,44.74
"97355",-122.82,44.52
"97357",-123.78,44.76
"97358",-122.52,44.78
"97359",-122.93,44.75
"97360",-122.44,44.71
"97361",-123.34,44.77
"97362",-122.77,45.06
"97364",-123.98,44.99
"97365",-124.02,44.68
"97366",-124.05,44.57
"97367",-123.87,44.93
"97368",-123.91,45.02
"97369",-124.05,44.63
"97370",-123.46,44.57
"97371",-123.20,44.98
"97372",-124.01,44.95
"97373",-122.77,45.05
"97374",-122.72,44.67
"97375",-122.61,44.99
"97376",-123.97,44.50
"97377",-123.10,44.46
"97378",-123.43,45.10
"97380",-123.87,44.80
"97381",-122.66,44.93
"97383",-122.72,44.79
"97384",-122.61,44.79
"97385",-122.75,44.86
"97386",-122.71,44.35
"97388",-124.03,44.87
"97389",-123.09,44.52
"97390",-123.86,44.36
"97391",-123.91,44.61
"97392",-122.94,44.79
"97394",-123.99,44.41
"97396",-123.55,45.11
"97401",-123.08,44.06
"97402",-123.24,44.03
"97403",-123.05,44.03
"97404",-123.13,44.10
"97405",-123.14,43.95
"97406",-124.04,42.61
"97407",-124.03,43.42
"97408",-123.06,44.14
"97409",-123.26,44.12
"97410",-123.13,42.82
"97411",-124.36,43.04
"97412",-123.54,44.20
"97413",-122.10,44.19
"97414",-124.12,42.99
"97415",-124.09,42.21
"97416",-123.70,42.99
"97417",-123.22,42.93
"97419",-123.38,44.17
"97420",-124.11,43.32
"97423",-124.22,43.16
"97424",-123.01,43.69
"97425",-121.94,43.52
"97426",-123.03,43.89
"97427",-122.71,43.69
"97428",-123.20,43.72
"97429",-123.02,42.99
"97430",-123.74,44.16
"97431",-122.78,43.84
"97432",-123.42,43.09
"97434",-122.90,43.75
"97435",-123.42,43.73
"97436",-123.60,43.65
"97437",-123.37,44.09
"97438",-122.68,43.95
"97439",-124.05,44.09
"97440",-123.12,44.09
"97441",-124.14,43.78
"97442",-123.54,42.81
"97443",-122.80,43.24
"97444",-124.35,42.48
"97446",-123.08,44.27
"97447",-122.45,43.32
"97448",-123.27,44.21
"97449",-124.07,43.57
"97450",-124.37,42.90
"97451",-123.26,43.81
"97452",-122.74,43.87
"97453",-123.86,44.00
"97454",-122.76,44.21
"97455",-122.91,43.94
"97456",-123.34,44.34
"97457",-123.19,43.06
"97458",-123.95,43.09
"97459",-124.13,43.45
"97461",-123.49,44.11
"97462",-123.40,43.49
"97463",-122.20,43.69
"97464",-124.41,42.50
"97465",-124.42,42.72
"97466",-124.00,42.83
"97467",-123.86,43.72
"97469",-123.37,42.91
"97470",-123.40,43.23
"97472",-123.04,43.83
"97473",-123.75,43.68
"97476",-124.31,42.80
"97477",-123.01,44.05
"97478",-122.84,44.08
"97479",-123.10,43.43
"97480",-123.81,44.09
"97481",-123.55,43.12
"97482",-122.90,44.05
"97484",-122.66,43.01
"97486",-123.63,43.38
"97487",-123.41,43.93
"97488",-122.46,44.17
"97489",-122.64,44.13
"97490",-123.61,43.99
"97491",-124.41,42.43
"97492",-122.52,43.75
"97493",-123.99,43.91
"97494",-123.34,43.31
"97495",-123.35,43.27
"97496",-123.51,43.03
"97497",-123.35,42.65
"97498",-124.02,44.31
"97499",-123.22,43.58
"97501",-122.89,42.25
"97502",-122.95,42.40
"97503",-122.91,42.54
"97504",-122.79,42.32
"97520",-122.55,42.17
"97522",-122.41,42.55
"97523",-123.59,42.09
"97524",-122.66,42.47
"97525",-123.09,42.42
"97526",-123.57,42.57
"97527",-123.40,42.39
"97528",-123.32,42.45
"97530",-123.07,42.15
"97531",-123.67,42.21
"97532",-123.46,42.54
"97533",-123.33,42.33
"97534",-123.72,42.06
"97535",-122.81,42.26
"97536",-122.46,42.81
"97537",-123.11,42.61
"97538",-123.83,42.35
"97539",-122.76,42.60
"97540",-122.81,42.19
"97541",-122.78,42.73
"97543",-123.61,42.37
"97544",-123.30,42.16
"97601",-121.95,42.29
"97602",-121.75,42.20
"97603",-121.70,42.11
"97604",-122.13,42.89
"97620",-119.72,42.19
"97621",-121.18,42.42
"97622",-121.04,42.39
"97623",-121.17,42.29
"97624",-121.56,42.71
"97625",-121.58,42.21
"97626",-121.99,42.70
"97627",-122.23,42.41
"97630",-120.60,42.22
"97632",-121.43,42.02
"97633",-121.56,42.03
"97634",-121.82,42.12
"97635",-120.23,42.05
"97636",-120.63,42.73
"97637",-119.96,42.60
"97638",-120.54,43.28
"97639",-121.47,42.43
"97640",-121.15,42.89
"97641",-120.69,43.23
"97701",-121.26,44.11
"97702",-121.26,43.97
"97707",-121.48,43.84
"97708",-121.30,44.07
"97709",-121.30,44.07
"97710",-118.93,42.25
"97711",-120.65,44.69
"97712",-120.20,43.62
"97720",-118.70,43.56
"97721",-118.61,42.76
"97722",-118.40,43.20
"97730",-121.58,44.50
"97731",-121.86,43.05
"97732",-118.57,43.41
"97733",-121.87,43.50
"97734",-121.18,44.48
"97735",-121.13,43.49
"97736",-118.91,42.82
"97737",-121.68,43.33
"97738",-119.31,43.67
"97739",-121.78,43.82
"97741",-121.05,44.64
"97750",-119.98,44.59
