UNIQUE_CARRIER,Unique_Carrier_Name,Unique_Carrier_Entity________,Carrier_Name,Carrier_Group,Carrier_Group_New,Airline_ID,Region,Carrier,DEST_AIRPORT_ID,ORIGIN_AIRPORT_ID,LineNUM
4B,Boutique Air,1177,Boutique Air,1,6,21599,D,4B,13200,11292,1617
4B,Boutique Air,1177,Boutique Air,1,6,21599,D,4B,15582,11292,1618
4B,Boutique Air,1177,Boutique Air,1,6,21599,D,4B,11292,13200,1619
4B,Boutique Air,1177,Boutique Air,1,6,21599,D,4B,11292,15582,1620
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,11267,11292,1621
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,12888,1622
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,12992,1623
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,10299,11292,1624
YX,Republic Airlines,6003,Republic Airlines,2,2,20452,D,YX,11109,11292,1625
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11292,10279,1626
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,10279,11292,1627
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,12892,11109,1628
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,14893,11292,1629
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14057,11292,1630
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,12266,1631
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,10397,1632
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11884,11292,1633
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,13495,11292,1634
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,14107,11292,1635
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,14107,1636
4B,Boutique Air,1177,Boutique Air,1,6,21599,D,4B,10950,11292,1637
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,10397,11292,1638
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,13502,11292,1639
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,11292,13502,1640
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,13433,11292,1641
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,13433,1642
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14570,11292,1643
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,12892,1644
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14570,1645
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,14492,1646
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,11292,10397,1647
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,10561,11292,1648
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11865,11292,1649
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,12992,11292,1650
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,14543,11292,1651
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,11865,1652
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11109,13930,1653
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,14543,1654
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11109,14869,1655
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,10849,1656
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,10849,11292,1657
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,12892,11292,1658
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,12889,1659
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,13891,11292,1660
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,14492,11292,1661
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,15304,11292,1662
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,13495,1663
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,14908,11292,1664
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,14908,1665
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,12896,11292,1666
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11292,12896,1667
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11292,13486,1668
4B,Boutique Air,1177,Boutique Air,1,6,21599,D,4B,11292,11092,1669
4B,Boutique Air,1177,Boutique Air,1,6,21599,D,4B,11092,11292,1670
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,14869,11109,1671
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,12266,11292,1672
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,10721,11292,1673
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,15376,11292,1674
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,13487,1675
NK,Spirit Air Lines,6830,Spirit Air Lines,3,3,20416,D,NK,13930,11292,1676
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11292,11122,1677
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,13486,11292,1678
B6,JetBlue Airways,6673,JetBlue Airways,3,3,20409,D,B6,11292,10721,1679
B6,JetBlue Airways,6673,JetBlue Airways,3,3,20409,D,B6,10721,11292,1680
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,14869,11292,1681
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,11292,14869,1682
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,11292,13198,1683
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11109,11292,1684
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,14869,11292,1685
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,10372,12892,1686
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,14869,1687
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14057,11292,1688
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,12889,1689
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,15016,11292,1690
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,15370,11292,1691
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,13487,11292,1692
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11122,11292,1693
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,15016,11292,1694
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,13303,11292,1695
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,11292,14100,1696
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,14252,1697
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,14794,1698
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,10620,1699
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,10620,11292,1700
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,13930,1701
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,11193,1702
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,12266,11292,1703
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,13204,11292,1704
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,12266,1705
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,12892,1706
NK,Spirit Air Lines,6830,Spirit Air Lines,3,3,20416,D,NK,12889,11292,1707
NK,Spirit Air Lines,6830,Spirit Air Lines,3,3,20416,D,NK,11292,13930,1708
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,12389,11292,1709
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11292,12389,1710
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,14107,11292,1711
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,11292,13303,1712
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,11292,14107,1713
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,12892,10372,1714
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11540,11292,1715
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,14252,11292,1716
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,14794,11292,1717
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,14107,11413,1718
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,11540,1719
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,14107,11921,1720
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11413,14107,1721
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11921,14107,1722
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,10721,1723
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,12889,11292,1724
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11193,11292,1725
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,12889,11292,1726
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,12892,11292,1727
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,14771,11292,1728
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,12889,1729
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,13204,1730
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,14771,1731
NK,Spirit Air Lines,6830,Spirit Air Lines,3,3,20416,D,NK,11292,12889,1732
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,14674,11292,1733
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11292,14674,1734
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,14100,11292,1735
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,11066,1736
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,13796,11292,1737
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,14747,11292,1738
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,11292,15016,1739
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,10721,1740
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,11122,11292,1741
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,15376,11292,1742
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,11292,11122,1743
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,15304,1744
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11292,11921,1745
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,12953,1746
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11921,11292,1747
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11618,11292,1748
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,12003,11292,1749
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,12003,1750
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,12264,11292,1751
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14057,1752
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,12266,1753
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,14107,1754
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11638,11292,1755
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11921,11292,1756
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,11921,1757
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14771,11292,1758
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,13487,11292,1759
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14771,1760
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11618,11292,1761
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,14107,11292,1762
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,13342,11292,1763
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,10721,11292,1764
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,14457,11292,1765
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11292,10627,1766
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,12191,1767
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,14679,1768
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,10627,11292,1769
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,13796,11292,1770
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,13851,1771
YX,Republic Airlines,6003,Republic Airlines,2,2,20452,D,YX,11292,14869,1772
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,12264,11292,1773
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11292,14457,1774
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,13851,11292,1775
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,14057,11292,1776
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,14683,1777
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,14747,11292,1778
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,11637,1779
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,12953,11292,1780
4B,Boutique Air,1177,Boutique Air,1,6,21599,D,4B,11292,10272,1781
ZK,Great Lakes Airlines,6932,Great Lakes Airlines,1,6,20358,D,ZK,14288,11292,1782
ZK,Great Lakes Airlines,6932,Great Lakes Airlines,1,6,20358,D,ZK,11292,14288,1783
4B,Boutique Air,1177,Boutique Air,1,6,21599,D,4B,10272,11292,1784
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,14057,1785
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,13342,1786
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,10140,1787
AS,Alaska Airlines Inc.,6031,Alaska Airlines Inc.,3,3,19930,D,AS,11292,14747,1788
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,12266,11292,1789
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14908,1790
AS,Alaska Airlines Inc.,6031,Alaska Airlines Inc.,3,3,19930,D,AS,14747,11292,1791
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14908,11292,1792
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,12892,11292,1793
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,11278,1794
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,12953,1795
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14771,1796
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,11292,13930,1797
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11637,11292,1798
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14771,11292,1799
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11278,11292,1800
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,12191,11292,1801
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,13930,11292,1802
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,14683,11292,1803
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,12953,11292,1804
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,12892,1805
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,12264,1806
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,10140,11292,1807
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,10800,11292,1808
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,12339,11292,1809
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,10800,1810
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,12953,1811
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,13871,11292,1812
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,13871,1813
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,12191,11292,1814
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,10821,11292,1815
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,10397,1816
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,14869,1817
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11618,11292,1818
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,14869,11921,1819
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,15016,11292,1820
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11921,14869,1821
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,13204,1822
VX,Virgin America,1006,Virgin America,3,3,21171,D,VX,14771,11292,1823
VX,Virgin America,1006,Virgin America,3,3,21171,D,VX,11292,14771,1824
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,13204,11292,1825
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,10693,1826
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,12280,1827
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,14831,1828
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,12892,11292,1829
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,12280,11292,1830
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,10821,11292,1831
MQ,Envoy Air,6820,Envoy Air,3,3,20398,D,MQ,11921,11298,1832
YV,Mesa Airlines Inc.,6689,Mesa Airlines Inc.,2,2,20378,D,YV,11298,11413,1833
MQ,Envoy Air,6820,Envoy Air,3,3,20398,D,MQ,11298,11921,1834
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,11292,12892,1835
YV,Mesa Airlines Inc.,6689,Mesa Airlines Inc.,2,2,20378,D,YV,11413,11298,1836
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,13796,1837
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,11109,1838
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14747,1839
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,13930,11292,1840
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,11292,13930,1841
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,14747,1842
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,12191,1843
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,10693,11292,1844
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,14771,11292,1845
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,10397,11292,1846
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,14747,1847
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,11618,1848
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,14747,11292,1849
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,11638,1850
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14771,11292,1851
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,15016,1852
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,12339,1853
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14747,11292,1854
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,14679,1855
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,10423,11292,1856
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,14831,11292,1857
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,14869,11292,1858
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,10423,1859
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,11292,11413,1860
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,11413,11292,1861
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,14893,11292,1862
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,13232,1863
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14771,1864
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,14893,1865
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,11298,11109,1866
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,11109,11298,1867
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,13232,11292,1868
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,14771,1869
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,10821,1870
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,11109,1871
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,12266,1872
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,13487,11292,1873
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,14679,11292,1874
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,13487,1875
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11109,11292,1876
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,12264,1877
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,12892,1878
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,12892,11292,1879
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,14908,11292,1880
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,14908,1881
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,11292,10397,1882
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,14869,11292,1883
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,13232,11292,1884
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,10397,11292,1885
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,12264,11292,1886
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,13487,11292,1887
